MESSAGEDATE,"station_name","wl_radar","wl_radar_QC",lat,lon
"2023-11-17 10:50:00","KAYANGAN LOMBOK","-3.152",1,"-8.4857","116.67398"
"2023-11-17 11:00:00","KAYANGAN LOMBOK","-3.153",1,"-8.4857","116.67398"
"2023-11-17 11:10:00","KAYANGAN LOMBOK","-3.105",1,"-8.4857","116.67398"
"2023-11-17 11:20:00","KAYANGAN LOMBOK","-3.053",1,"-8.4857","116.67398"
"2023-11-17 11:30:00","KAYANGAN LOMBOK","-2.989",1,"-8.4857","116.67398"
"2023-11-17 11:40:00","KAYANGAN LOMBOK","-2.928",1,"-8.4857","116.67398"
"2023-11-17 11:50:00","KAYANGAN LOMBOK","-2.923",1,"-8.4857","116.67398"
"2023-11-17 12:00:00","KAYANGAN LOMBOK","-2.862",1,"-8.4857","116.67398"
"2023-11-17 12:10:00","KAYANGAN LOMBOK","-2.787",1,"-8.4857","116.67398"
"2023-11-17 12:20:00","KAYANGAN LOMBOK","-2.671",1,"-8.4857","116.67398"
"2023-11-17 12:30:00","KAYANGAN LOMBOK","-2.579",1,"-8.4857","116.67398"
"2023-11-17 12:40:00","KAYANGAN LOMBOK","-2.488",1,"-8.4857","116.67398"
"2023-11-17 12:50:00","KAYANGAN LOMBOK","-2.409",1,"-8.4857","116.67398"
"2023-11-17 13:00:00","KAYANGAN LOMBOK","-2.315",1,"-8.4857","116.67398"
"2023-11-17 13:10:00","KAYANGAN LOMBOK","-2.234",1,"-8.4857","116.67398"
"2023-11-17 13:20:00","KAYANGAN LOMBOK","-2.148",1,"-8.4857","116.67398"
"2023-11-17 13:30:00","KAYANGAN LOMBOK","-2.073",1,"-8.4857","116.67398"
"2023-11-17 13:40:00","KAYANGAN LOMBOK","-1.974",1,"-8.4857","116.67398"
"2023-11-17 13:50:00","KAYANGAN LOMBOK","-1.855",1,"-8.4857","116.67398"
"2023-11-17 14:00:00","KAYANGAN LOMBOK","-1.708",1,"-8.4857","116.67398"
"2023-11-17 14:10:00","KAYANGAN LOMBOK","-1.617",1,"-8.4857","116.67398"
"2023-11-17 14:20:00","KAYANGAN LOMBOK","-1.548",1,"-8.4857","116.67398"
"2023-11-17 14:30:00","KAYANGAN LOMBOK","-1.465",1,"-8.4857","116.67398"
"2023-11-17 14:40:00","KAYANGAN LOMBOK","-1.359",1,"-8.4857","116.67398"
"2023-11-17 14:50:00","KAYANGAN LOMBOK","-1.255",1,"-8.4857","116.67398"
"2023-11-17 15:00:00","KAYANGAN LOMBOK","-1.17",1,"-8.4857","116.67398"
"2023-11-17 15:10:00","KAYANGAN LOMBOK","-1.073",1,"-8.4857","116.67398"
"2023-11-17 15:20:00","KAYANGAN LOMBOK","-0.988",1,"-8.4857","116.67398"
"2023-11-17 15:30:00","KAYANGAN LOMBOK","-0.879",1,"-8.4857","116.67398"
"2023-11-17 15:40:00","KAYANGAN LOMBOK","-0.834",1,"-8.4857","116.67398"
"2023-11-17 15:50:00","KAYANGAN LOMBOK","-0.801",1,"-8.4857","116.67398"
"2023-11-17 16:00:00","KAYANGAN LOMBOK","-0.756",1,"-8.4857","116.67398"
"2023-11-17 16:10:00","KAYANGAN LOMBOK","-0.701",1,"-8.4857","116.67398"
"2023-11-17 16:20:00","KAYANGAN LOMBOK","-0.669",1,"-8.4857","116.67398"
"2023-11-17 16:30:00","KAYANGAN LOMBOK","-0.685",1,"-8.4857","116.67398"
"2023-11-17 16:40:00","KAYANGAN LOMBOK","-0.712",1,"-8.4857","116.67398"
"2023-11-17 16:50:00","KAYANGAN LOMBOK","-0.675",1,"-8.4857","116.67398"
"2023-11-17 17:00:00","KAYANGAN LOMBOK","-0.638",1,"-8.4857","116.67398"
"2023-11-17 17:10:00","KAYANGAN LOMBOK","-0.663",1,"-8.4857","116.67398"
"2023-11-17 17:20:00","KAYANGAN LOMBOK","-0.72",1,"-8.4857","116.67398"
"2023-11-17 17:30:00","KAYANGAN LOMBOK","-0.753",1,"-8.4857","116.67398"
"2023-11-17 17:40:00","KAYANGAN LOMBOK","-0.744",1,"-8.4857","116.67398"
"2023-11-17 17:50:00","KAYANGAN LOMBOK","-0.738",1,"-8.4857","116.67398"
"2023-11-17 18:00:00","KAYANGAN LOMBOK","-0.822",1,"-8.4857","116.67398"
"2023-11-17 18:10:00","KAYANGAN LOMBOK","-0.933",1,"-8.4857","116.67398"
"2023-11-17 18:20:00","KAYANGAN LOMBOK","-1.018",1,"-8.4857","116.67398"
"2023-11-17 18:30:00","KAYANGAN LOMBOK","-1.081",1,"-8.4857","116.67398"
"2023-11-17 18:40:00","KAYANGAN LOMBOK","-1.186",1,"-8.4857","116.67398"
"2023-11-17 18:50:00","KAYANGAN LOMBOK","-1.347",1,"-8.4857","116.67398"
"2023-11-17 19:00:00","KAYANGAN LOMBOK","-1.499",1,"-8.4857","116.67398"
"2023-11-17 19:10:00","KAYANGAN LOMBOK","-1.596",1,"-8.4857","116.67398"
"2023-11-17 19:20:00","KAYANGAN LOMBOK","-1.7",1,"-8.4857","116.67398"
"2023-11-17 19:30:00","KAYANGAN LOMBOK","-1.861",1,"-8.4857","116.67398"
